rownames,gender,ethnicity,score,fcollege,mcollege,home,urban,unemp,wage,distance,tuition,education,income,region,unemp_wage_interaction,distance_category_Medium,distance_category_Far,parents_college_father,parents_college_mother,parents_college_none
2456,male,other,49.63,no,no,yes,no,11.199999809265137,10.279999732971191,2.0,0.9318699836730956,16,low,other,115.135995048523,True,False,False,False,True
2457,female,hispanic,59.94,no,no,yes,yes,8.0,10.279999732971191,1.0,0.9318699836730956,13,low,other,82.23999786376953,False,False,False,False,True
2458,male,other,53.27,yes,yes,yes,yes,8.0,10.279999732971191,1.0,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,False,False
2459,male,other,63.85,no,no,no,yes,8.0,10.279999732971191,1.0,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,False,True
2460,male,other,63.25,no,no,no,yes,8.0,10.279999732971191,1.0,0.9318699836730956,13,low,other,82.23999786376953,False,False,False,False,True
2461,male,other,61.97,no,no,yes,yes,8.0,10.279999732971191,1.0,0.9318699836730956,17,high,other,82.23999786376953,False,False,False,False,True
2462,female,other,38.05,no,no,yes,no,9.399999618530272,10.279999732971191,4.0,0.9318699836730956,12,low,other,96.6319935684205,True,False,False,False,True
2463,male,other,62.36,no,yes,yes,no,9.399999618530272,10.279999732971191,4.0,0.9318699836730956,16,low,other,96.6319935684205,True,False,False,True,False
2464,male,other,42.91,no,no,yes,no,9.399999618530272,10.279999732971191,4.0,0.9318699836730956,12,low,other,96.6319935684205,True,False,False,False,True
2465,male,other,64.11,yes,no,yes,no,8.199999809265137,10.279999732971191,4.5,0.9318699836730956,16,low,other,84.29599584960943,True,False,True,False,False
2466,female,other,49.71,no,no,yes,no,8.199999809265137,10.279999732971191,4.5,0.9318699836730956,13,low,other,84.29599584960943,True,False,False,False,True
2467,female,other,47.23,no,no,yes,no,8.199999809265137,10.279999732971191,4.5,0.9318699836730956,15,low,other,84.29599584960943,True,False,False,False,True
2468,female,other,47.6,no,no,yes,no,7.300000190734863,10.279999732971191,1.0,0.9318699836730956,12,low,other,75.04400001144404,False,False,False,False,True
2469,male,other,65.39,no,no,yes,no,7.300000190734863,10.279999732971191,1.0,0.9318699836730956,17,low,other,75.04400001144404,False,False,False,False,True
2470,male,other,66.17,no,no,yes,no,7.300000190734863,10.279999732971191,1.0,0.9318699836730956,12,low,other,75.04400001144404,False,False,False,False,True
2471,female,other,63.89,no,no,yes,no,6.900000095367432,10.279999732971191,4.5,0.9318699836730956,12,low,other,70.93199913787839,True,False,False,False,True
2472,male,other,41.05,no,no,yes,no,6.900000095367432,10.279999732971191,4.5,0.9318699836730956,12,low,other,70.93199913787839,True,False,False,False,True
2473,female,other,55.22,no,no,no,no,6.900000095367432,10.279999732971191,4.5,0.9318699836730956,12,low,other,70.93199913787839,True,False,False,False,True
2474,female,other,57.69,no,no,yes,no,6.900000095367432,10.279999732971191,4.5,0.9318699836730956,14,low,other,70.93199913787839,True,False,False,False,True
2475,male,other,49.36,no,no,yes,no,8.399999618530273,10.279999732971191,2.0,0.9318699836730956,12,high,other,86.35199383544932,True,False,False,False,True
2476,female,other,45.02,no,no,yes,no,8.399999618530273,10.279999732971191,2.0,0.9318699836730956,13,low,other,86.35199383544932,True,False,False,False,True
2477,female,other,44.04,no,no,yes,no,8.399999618530273,10.279999732971191,2.0,0.9318699836730956,12,low,other,86.35199383544932,True,False,False,False,True
2478,male,other,53.37,no,yes,yes,no,10.699999809265137,10.279999732971191,2.0,0.9318699836730956,14,high,other,109.9959951820374,True,False,False,True,False
2479,female,other,41.69,no,no,yes,no,10.699999809265137,10.279999732971191,2.0,0.9318699836730956,13,low,other,109.9959951820374,True,False,False,False,True
2480,female,other,39.65,no,no,yes,no,10.699999809265137,10.279999732971191,2.0,0.9318699836730956,12,low,other,109.9959951820374,True,False,False,False,True
2481,female,other,48.96,no,no,yes,no,10.699999809265137,10.279999732971191,2.0,0.9318699836730956,17,low,other,109.9959951820374,True,False,False,False,True
2482,male,other,45.4,no,no,yes,no,8.300000190734863,10.279999732971191,1.5,0.9318699836730956,13,low,other,85.32399974441523,True,False,False,False,True
2483,female,other,52.72,no,no,yes,no,8.300000190734863,10.279999732971191,1.5,0.9318699836730956,15,low,other,85.32399974441523,True,False,False,False,True
2484,female,other,48.41,no,no,yes,no,8.300000190734863,10.279999732971191,1.5,0.9318699836730956,12,low,other,85.32399974441523,True,False,False,False,True
2485,female,other,51.1,no,no,yes,no,8.300000190734863,10.279999732971191,1.5,0.9318699836730956,14,low,other,85.32399974441523,True,False,False,False,True
2486,female,other,40.68,no,no,yes,no,8.300000190734863,10.279999732971191,1.5,0.9318699836730956,12,low,other,85.32399974441523,True,False,False,False,True
2487,male,afam,50.47,no,no,yes,no,8.0,10.279999732971191,2.0,0.9318699836730956,13,high,other,82.23999786376953,True,False,False,False,True
2488,male,other,54.4,no,no,yes,no,8.0,10.279999732971191,2.0,0.9318699836730956,16,low,other,82.23999786376953,True,False,False,False,True
2489,male,hispanic,44.96,no,no,no,no,8.0,10.279999732971191,2.0,0.9318699836730956,12,low,other,82.23999786376953,True,False,False,False,True
2490,female,other,56.22,no,no,yes,yes,8.0,10.279999732971191,0.6000000238418579,0.9318699836730956,16,low,other,82.23999786376953,False,False,False,False,True
2491,male,other,50.75,no,no,yes,yes,8.0,10.279999732971191,0.6000000238418579,0.9318699836730956,15,low,other,82.23999786376953,False,False,False,False,True
2492,female,afam,48.23,no,no,no,yes,8.0,10.279999732971191,0.6000000238418579,0.9318699836730956,16,low,other,82.23999786376953,False,False,False,False,True
2493,female,afam,41.81,no,no,yes,yes,8.0,10.279999732971191,0.6000000238418579,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,False,True
2494,female,other,52.09,no,no,yes,yes,8.0,10.279999732971191,0.6000000238418579,0.9318699836730956,13,low,other,82.23999786376953,False,False,False,False,True
2495,female,afam,40.49,no,no,yes,yes,8.0,10.279999732971191,0.800000011920929,0.9318699836730956,14,low,other,82.23999786376953,False,False,False,False,True
2496,female,afam,34.94,no,no,no,yes,8.0,10.279999732971191,0.800000011920929,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,False,True
2497,male,other,66.74,yes,no,yes,yes,9.699999809265137,10.279999732971191,0.6000000238418579,0.9318699836730956,15,low,other,99.71599544906621,False,False,True,False,False
2498,female,other,53.47,no,no,yes,yes,9.699999809265137,10.279999732971191,0.6000000238418579,0.9318699836730956,12,low,other,99.71599544906621,False,False,False,False,True
2499,male,other,56.38,yes,no,yes,yes,9.699999809265137,10.279999732971191,0.6000000238418579,0.9318699836730956,16,low,other,99.71599544906621,False,False,True,False,False
2500,female,afam,37.55,no,no,yes,yes,8.0,10.279999732971191,0.1000000014901161,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,False,True
2501,male,afam,51.37,no,no,yes,yes,8.0,10.279999732971191,0.1000000014901161,0.9318699836730956,15,low,other,82.23999786376953,False,False,False,False,True
2502,male,afam,38.55,no,no,yes,yes,8.0,10.279999732971191,0.1000000014901161,0.9318699836730956,12,high,other,82.23999786376953,False,False,False,False,True
2503,female,afam,36.96,no,no,yes,yes,8.0,10.279999732971191,0.1000000014901161,0.9318699836730956,13,low,other,82.23999786376953,False,False,False,False,True
2504,male,other,43.64,yes,yes,no,yes,8.0,10.279999732971191,0.3000000119209289,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,False,False
2505,female,hispanic,37.0,no,no,no,yes,8.0,10.279999732971191,0.3000000119209289,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,False,True
2506,male,other,49.27,yes,yes,yes,yes,8.0,10.279999732971191,0.3000000119209289,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,False,False
2507,female,other,45.32,no,no,no,yes,8.0,10.279999732971191,0.3000000119209289,0.9318699836730956,16,low,other,82.23999786376953,False,False,False,False,True
2508,female,other,38.77,no,no,yes,yes,8.0,10.279999732971191,0.3000000119209289,0.9318699836730956,15,low,other,82.23999786376953,False,False,False,False,True
2509,male,hispanic,40.62,no,no,no,yes,8.0,10.279999732971191,0.3000000119209289,0.9318699836730956,16,low,other,82.23999786376953,False,False,False,False,True
2510,female,afam,52.88,no,no,yes,yes,8.0,10.279999732971191,0.3000000119209289,0.9318699836730956,15,low,other,82.23999786376953,False,False,False,False,True
2511,female,afam,35.18,no,no,yes,yes,8.0,10.279999732971191,0.3000000119209289,0.9318699836730956,13,high,other,82.23999786376953,False,False,False,False,True
2512,male,afam,44.31,no,no,yes,yes,8.0,10.279999732971191,0.3000000119209289,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,False,True
2513,female,afam,47.31,no,no,yes,yes,8.0,10.279999732971191,0.2000000029802322,0.9318699836730956,14,low,other,82.23999786376953,False,False,False,False,True
2514,female,afam,45.8,no,no,yes,yes,8.0,10.279999732971191,0.2000000029802322,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,False,True
2515,male,afam,62.72,no,no,yes,yes,8.0,10.279999732971191,0.2000000029802322,0.9318699836730956,15,high,other,82.23999786376953,False,False,False,False,True
2516,male,afam,40.52,no,yes,yes,yes,8.0,10.279999732971191,0.2000000029802322,0.9318699836730956,15,low,other,82.23999786376953,False,False,False,True,False
2517,female,afam,37.07,no,yes,yes,yes,8.0,10.279999732971191,0.2000000029802322,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,True,False
2518,female,afam,45.9,no,no,no,yes,8.0,10.279999732971191,0.2000000029802322,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,False,True
2519,female,afam,49.45,no,no,yes,yes,8.0,10.279999732971191,0.2000000029802322,0.9318699836730956,16,low,other,82.23999786376953,False,False,False,False,True
2520,male,afam,42.68,no,no,yes,yes,8.0,10.279999732971191,0.2000000029802322,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,False,True
2521,female,hispanic,36.98,no,no,no,yes,8.0,10.279999732971191,1.0,0.9318699836730956,12,high,other,82.23999786376953,False,False,False,False,True
2522,female,afam,42.38,no,no,yes,yes,8.0,10.279999732971191,1.0,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,False,True
2523,female,afam,38.93,no,no,no,yes,8.0,10.279999732971191,1.0,0.9318699836730956,12,high,other,82.23999786376953,False,False,False,False,True
2524,female,afam,36.44,no,no,no,yes,8.0,10.279999732971191,1.0,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,False,True
2525,male,other,59.45,no,no,yes,yes,8.0,10.279999732971191,1.7999999523162842,0.9318699836730956,15,low,other,82.23999786376953,True,False,False,False,True
2526,female,hispanic,35.81,no,no,yes,yes,8.0,10.279999732971191,1.7999999523162842,0.9318699836730956,12,low,other,82.23999786376953,True,False,False,False,True
2527,female,other,59.76,yes,yes,yes,yes,8.0,10.279999732971191,1.7999999523162842,0.9318699836730956,16,high,other,82.23999786376953,True,False,False,False,False
2528,female,other,54.84,no,no,yes,yes,8.0,10.279999732971191,1.7999999523162842,0.9318699836730956,16,high,other,82.23999786376953,True,False,False,False,True
2529,male,hispanic,42.31,no,no,yes,yes,8.0,10.279999732971191,0.800000011920929,0.9318699836730956,16,high,other,82.23999786376953,False,False,False,False,True
2530,male,afam,35.74,no,no,yes,yes,8.0,10.279999732971191,0.800000011920929,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,False,True
2531,female,afam,34.87,no,no,no,yes,8.0,10.279999732971191,0.800000011920929,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,False,True
2532,female,afam,46.01,no,no,no,yes,8.0,10.279999732971191,0.800000011920929,0.9318699836730956,13,low,other,82.23999786376953,False,False,False,False,True
2533,male,afam,36.06,no,no,no,yes,8.0,10.279999732971191,0.800000011920929,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,False,True
2534,male,afam,30.98,no,no,no,yes,8.0,10.279999732971191,0.800000011920929,0.9318699836730956,12,low,other,82.23999786376953,False,False,False,False,True
2535,female,afam,48.07,no,no,no,yes,8.0,10.279999732971191,0.800000011920929,0.9318699836730956,15,low,other,82.23999786376953,False,False,False,False,True
2536,female,other,42.92,no,no,yes,no,9.699999809265137,10.279999732971191,1.5,0.9318699836730956,14,high,other,99.71599544906621,True,False,False,False,True
2537,female,other,54.53,no,no,yes,no,9.699999809265137,10.279999732971191,1.5,0.9318699836730956,12,low,other,99.71599544906621,True,False,False,False,True
2538,female,afam,53.94,no,no,no,no,9.699999809265137,10.279999732971191,1.5,0.9318699836730956,16,low,other,99.71599544906621,True,False,False,False,True
2539,female,other,66.34,yes,yes,yes,no,8.0,10.279999732971191,0.1000000014901161,0.9318699836730956,12,high,other,82.23999786376953,False,False,False,False,False
2540,female,other,51.0,yes,yes,no,no,8.0,10.279999732971191,0.1000000014901161,0.9318699836730956,16,high,other,82.23999786376953,False,False,False,False,False
2541,female,other,59.1,no,no,yes,no,10.899999618530272,10.279999732971191,1.5,0.9318699836730956,16,low,other,112.05199316787728,True,False,False,False,True
2542,male,other,52.77,no,no,yes,no,10.899999618530272,10.279999732971191,1.5,0.9318699836730956,16,high,other,112.05199316787728,True,False,False,False,True
2543,male,hispanic,53.09,no,no,no,no,10.899999618530272,10.279999732971191,1.5,0.9318699836730956,12,low,other,112.05199316787728,True,False,False,False,True
2544,female,other,40.78,no,no,yes,no,10.899999618530272,10.279999732971191,1.5,0.9318699836730956,12,low,other,112.05199316787728,True,False,False,False,True
2545,male,other,58.32,no,no,yes,no,8.0,10.279999732971191,2.5,0.9318699836730956,12,high,other,82.23999786376953,True,False,False,False,True
2546,male,other,58.21,yes,yes,yes,no,8.0,10.279999732971191,2.5,0.9318699836730956,16,high,other,82.23999786376953,True,False,False,False,False
2547,female,other,55.58,no,no,yes,no,12.800000190734863,10.279999732971191,4.0,0.9318699836730956,12,low,other,131.5839985427856,True,False,False,False,True
2548,male,hispanic,39.39,no,no,yes,no,12.800000190734863,10.279999732971191,4.0,0.9318699836730956,12,low,other,131.5839985427856,True,False,False,False,True
2549,male,other,54.23,no,no,yes,no,12.800000190734863,10.279999732971191,4.0,0.9318699836730956,12,low,other,131.5839985427856,True,False,False,False,True
2550,male,other,52.19,no,no,yes,no,12.800000190734863,10.279999732971191,4.0,0.9318699836730956,12,low,other,131.5839985427856,True,False,False,False,True
2551,female,other,39.21,no,no,yes,no,11.100000381469728,10.279999732971191,1.5,0.9318699836730956,12,high,other,114.10800095748893,True,False,False,False,True
2552,female,other,44.06,no,no,no,no,11.100000381469728,10.279999732971191,1.5,0.9318699836730956,14,low,other,114.10800095748893,True,False,False,False,True
2553,female,other,43.37,no,no,yes,no,11.100000381469728,10.279999732971191,1.5,0.9318699836730956,12,low,other,114.10800095748893,True,False,False,False,True
2554,male,other,41.87,no,no,yes,no,11.100000381469728,10.279999732971191,1.5,0.9318699836730956,12,high,other,114.10800095748893,True,False,False,False,True
2555,male,other,50.75,no,no,yes,no,11.100000381469728,10.279999732971191,1.5,0.9318699836730956,14,high,other,114.10800095748893,True,False,False,False,True
2556,male,other,43.34,no,no,yes,no,11.100000381469728,10.279999732971191,1.5,0.9318699836730956,12,low,other,114.10800095748893,True,False,False,False,True
2557,male,other,46.26,yes,no,yes,no,11.100000381469728,10.279999732971191,1.5,0.9318699836730956,14,low,other,114.10800095748893,True,False,True,False,False
2558,male,other,54.6,no,no,yes,no,11.100000381469728,10.279999732971191,1.5,0.9318699836730956,15,high,other,114.10800095748893,True,False,False,False,True
2559,female,other,46.78,no,no,yes,no,11.199999809265137,10.279999732971191,0.1000000014901161,0.9318699836730956,12,low,other,115.135995048523,False,False,False,False,True
2560,female,other,43.66,yes,no,yes,no,11.199999809265137,10.279999732971191,0.1000000014901161,0.9318699836730956,12,low,other,115.135995048523,False,False,True,False,False
2561,male,hispanic,43.59,yes,no,yes,no,11.199999809265137,10.279999732971191,0.1000000014901161,0.9318699836730956,12,low,other,115.135995048523,False,False,True,False,False
2562,male,other,38.41,no,no,yes,no,11.199999809265137,10.279999732971191,0.1000000014901161,0.9318699836730956,12,low,other,115.135995048523,False,False,False,False,True
2563,female,other,48.34,no,yes,yes,no,11.199999809265137,10.279999732971191,0.1000000014901161,0.9318699836730956,13,low,other,115.135995048523,False,False,False,True,False
2564,female,other,59.47,no,no,yes,no,11.199999809265137,10.279999732971191,0.1000000014901161,0.9318699836730956,12,low,other,115.135995048523,False,False,False,False,True
2565,female,other,60.27,yes,no,yes,no,8.0,10.279999732971191,2.0,0.9318699836730956,17,low,other,82.23999786376953,True,False,True,False,False
2566,female,other,56.92,no,no,yes,no,8.0,10.279999732971191,2.0,0.9318699836730956,15,high,other,82.23999786376953,True,False,False,False,True
2567,female,other,55.59,yes,no,yes,no,8.0,10.279999732971191,2.0,0.9318699836730956,12,high,other,82.23999786376953,True,False,True,False,False
2568,male,other,53.83,no,no,yes,no,8.0,10.279999732971191,2.0,0.9318699836730956,16,high,other,82.23999786376953,True,False,False,False,True
2569,male,afam,52.19,yes,yes,yes,no,8.0,10.279999732971191,2.0,0.9318699836730956,15,high,other,82.23999786376953,True,False,False,False,False
2570,female,other,49.24,no,no,yes,no,4.099999904632568,10.510000228881836,0.699999988079071,0.8244799971580505,12,low,other,43.0909999361038,False,False,False,False,True
2571,female,other,52.74,yes,yes,yes,no,4.099999904632568,10.510000228881836,0.699999988079071,0.8244799971580505,14,high,other,43.0909999361038,False,False,False,False,False
2572,male,other,67.85,no,no,yes,no,4.099999904632568,10.510000228881836,0.699999988079071,0.8244799971580505,16,low,other,43.0909999361038,False,False,False,False,True
2573,male,other,50.5,no,no,yes,no,4.099999904632568,10.510000228881836,0.699999988079071,0.8244799971580505,12,low,other,43.0909999361038,False,False,False,False,True
2574,female,other,53.79,yes,no,yes,no,4.400000095367432,10.510000228881836,2.0,0.8244799971580505,12,high,other,46.24400200939181,True,False,True,False,False
2575,male,other,55.45,no,no,yes,no,4.400000095367432,10.510000228881836,2.0,0.8244799971580505,13,high,other,46.24400200939181,True,False,False,False,True
2576,female,other,54.49,no,no,yes,no,4.400000095367432,10.510000228881836,2.0,0.8244799971580505,13,low,other,46.24400200939181,True,False,False,False,True
2577,male,other,62.11,no,no,yes,no,4.400000095367432,10.510000228881836,2.0,0.8244799971580505,16,low,other,46.24400200939181,True,False,False,False,True
2578,female,other,46.79,no,no,yes,no,4.400000095367432,10.510000228881836,2.0,0.8244799971580505,13,high,other,46.24400200939181,True,False,False,False,True
2579,female,other,42.25,no,no,yes,no,4.400000095367432,10.510000228881836,2.0,0.8244799971580505,12,low,other,46.24400200939181,True,False,False,False,True
2580,male,afam,58.9,no,no,yes,yes,8.0,9.760000228881836,0.699999988079071,0.4849900007247925,13,low,other,78.08000183105469,False,False,False,False,True
2581,male,other,48.42,no,no,yes,yes,8.0,9.760000228881836,0.699999988079071,0.4849900007247925,12,low,other,78.08000183105469,False,False,False,False,True
2582,male,other,33.74,no,no,yes,yes,8.0,9.760000228881836,0.699999988079071,0.4849900007247925,14,low,other,78.08000183105469,False,False,False,False,True
2583,female,other,52.52,no,no,yes,yes,8.0,9.760000228881836,0.699999988079071,0.4849900007247925,12,low,other,78.08000183105469,False,False,False,False,True
2584,female,other,43.82,no,no,yes,yes,8.0,9.760000228881836,0.699999988079071,0.4849900007247925,12,low,other,78.08000183105469,False,False,False,False,True
2585,male,other,62.64,yes,no,yes,no,3.700000047683716,9.289999961853027,1.0,0.7690500020980835,17,high,other,34.37300030183792,False,False,True,False,False
2586,male,hispanic,63.18,yes,no,yes,no,3.700000047683716,9.289999961853027,1.0,0.7690500020980835,14,high,other,34.37300030183792,False,False,True,False,False
2587,male,other,56.15,yes,no,yes,no,3.700000047683716,9.289999961853027,1.0,0.7690500020980835,14,high,other,34.37300030183792,False,False,True,False,False
2588,female,other,62.75,no,no,yes,no,3.700000047683716,9.289999961853027,1.0,0.7690500020980835,16,high,other,34.37300030183792,False,False,False,False,True
2589,female,other,54.7,yes,yes,yes,no,3.700000047683716,9.289999961853027,1.0,0.7690500020980835,15,high,other,34.37300030183792,False,False,False,False,False
2590,male,other,58.93,no,no,yes,yes,4.699999809265137,10.510000228881836,1.0,0.8244799971580505,16,high,other,49.39699907112117,False,False,False,False,True
2591,female,other,53.62,no,no,yes,yes,4.699999809265137,10.510000228881836,1.0,0.8244799971580505,12,low,other,49.39699907112117,False,False,False,False,True
2592,male,other,50.36,no,no,yes,yes,4.699999809265137,10.510000228881836,1.0,0.8244799971580505,12,low,other,49.39699907112117,False,False,False,False,True
2593,female,other,50.96,yes,yes,yes,yes,4.699999809265137,10.510000228881836,1.0,0.8244799971580505,15,high,other,49.39699907112117,False,False,False,False,False
2594,male,other,63.43,no,no,yes,yes,4.699999809265137,10.510000228881836,1.0,0.8244799971580505,13,high,other,49.39699907112117,False,False,False,False,True
2595,male,other,57.09,no,no,yes,yes,4.099999904632568,10.510000228881836,0.4000000059604645,0.8244799971580505,14,low,other,43.0909999361038,False,False,False,False,True
2596,female,other,56.04,no,no,yes,yes,4.099999904632568,10.510000228881836,0.4000000059604645,0.8244799971580505,12,low,other,43.0909999361038,False,False,False,False,True
2597,male,other,67.47,no,yes,yes,yes,4.099999904632568,10.510000228881836,0.4000000059604645,0.8244799971580505,17,low,other,43.0909999361038,False,False,False,True,False
2598,female,other,67.49,no,no,yes,yes,4.099999904632568,10.510000228881836,0.4000000059604645,0.8244799971580505,15,low,other,43.0909999361038,False,False,False,False,True
2599,female,hispanic,43.11,no,no,yes,yes,4.300000190734863,10.510000228881836,4.0,0.8244799971580505,13,low,other,45.19300298881535,True,False,False,False,True
2600,female,other,61.18,yes,no,yes,yes,4.300000190734863,10.510000228881836,4.0,0.8244799971580505,15,high,other,45.19300298881535,True,False,True,False,False
2601,male,other,65.87,yes,no,yes,yes,4.300000190734863,10.510000228881836,4.0,0.8244799971580505,16,low,other,45.19300298881535,True,False,True,False,False
2602,male,other,53.05,no,no,yes,yes,6.5,11.079999923706056,0.3000000119209289,0.8937600255012512,12,low,other,72.01999950408937,False,False,False,False,True
2603,female,other,56.38,yes,no,yes,yes,6.5,11.079999923706056,0.3000000119209289,0.8937600255012512,15,low,other,72.01999950408937,False,False,True,False,False
2604,male,other,52.86,no,no,yes,yes,6.5,11.079999923706056,0.3000000119209289,0.8937600255012512,14,high,other,72.01999950408937,False,False,False,False,True
2605,male,hispanic,59.76,no,yes,yes,yes,6.5,11.079999923706056,0.3000000119209289,0.8937600255012512,17,high,other,72.01999950408937,False,False,False,True,False
2606,female,afam,60.44,yes,no,yes,yes,6.5,11.079999923706056,0.3000000119209289,0.8937600255012512,17,low,other,72.01999950408937,False,False,True,False,False
2607,male,other,45.74,no,no,yes,no,4.099999904632568,10.510000228881836,1.7000000476837158,0.8244799971580505,12,low,other,43.0909999361038,True,False,False,False,True
2608,male,other,55.84,no,no,yes,no,4.099999904632568,10.510000228881836,1.7000000476837158,0.8244799971580505,14,low,other,43.0909999361038,True,False,False,False,True
2609,male,other,42.67,no,no,no,no,4.099999904632568,10.510000228881836,1.7000000476837158,0.8244799971580505,12,low,other,43.0909999361038,True,False,False,False,True
2610,male,other,67.23,no,no,yes,yes,6.400000095367432,11.079999923706056,0.3000000119209289,0.8937600255012512,16,low,other,70.9120005683899,False,False,False,False,True
2611,male,other,65.25,no,yes,no,yes,6.400000095367432,11.079999923706056,0.3000000119209289,0.8937600255012512,17,low,other,70.9120005683899,False,False,False,True,False
2612,female,other,43.06,yes,no,no,yes,6.400000095367432,11.079999923706056,0.3000000119209289,0.8937600255012512,12,low,other,70.9120005683899,False,False,True,False,False
2613,female,other,58.42,no,no,yes,yes,6.400000095367432,11.079999923706056,0.3000000119209289,0.8937600255012512,16,high,other,70.9120005683899,False,False,False,False,True
2614,female,other,40.74,no,yes,yes,no,4.900000095367432,8.649999618530273,0.699999988079071,0.6847600340843201,12,high,other,42.38499895572659,False,False,False,True,False
2615,male,other,62.17,no,no,no,no,4.900000095367432,8.649999618530273,0.699999988079071,0.6847600340843201,16,low,other,42.38499895572659,False,False,False,False,True
2616,female,other,65.55,yes,yes,yes,no,4.900000095367432,8.649999618530273,0.699999988079071,0.6847600340843201,16,low,other,42.38499895572659,False,False,False,False,False
2617,male,other,44.34,no,no,yes,no,4.900000095367432,8.649999618530273,0.699999988079071,0.6847600340843201,12,low,other,42.38499895572659,False,False,False,False,True
2618,female,other,39.25,no,no,yes,no,4.900000095367432,8.649999618530273,0.699999988079071,0.6847600340843201,12,high,other,42.38499895572659,False,False,False,False,True
2619,female,other,49.55,no,no,yes,no,4.900000095367432,8.649999618530273,0.699999988079071,0.6847600340843201,12,high,other,42.38499895572659,False,False,False,False,True
2620,female,other,45.13,no,no,no,no,9.300000190734863,9.760000228881836,5.0,0.4849900007247925,12,low,other,90.76800399017338,True,False,False,False,True
2621,male,other,45.06,no,no,yes,no,9.300000190734863,9.760000228881836,5.0,0.4849900007247925,12,low,other,90.76800399017338,True,False,False,False,True
2622,male,other,57.74,no,no,no,no,9.300000190734863,9.760000228881836,5.0,0.4849900007247925,12,low,other,90.76800399017338,True,False,False,False,True
2623,female,other,52.04,no,no,yes,no,9.300000190734863,9.760000228881836,5.0,0.4849900007247925,12,high,other,90.76800399017338,True,False,False,False,True
2624,male,other,59.18,no,no,yes,no,9.300000190734863,9.760000228881836,5.0,0.4849900007247925,12,low,other,90.76800399017338,True,False,False,False,True
2625,male,other,61.11,yes,yes,yes,no,9.300000190734863,9.760000228881836,5.0,0.4849900007247925,14,high,other,90.76800399017338,True,False,False,False,False
2626,male,hispanic,67.02,no,no,yes,no,9.300000190734863,9.760000228881836,5.0,0.4849900007247925,15,low,other,90.76800399017338,True,False,False,False,True
2627,female,other,59.29,no,no,yes,no,9.300000190734863,9.760000228881836,5.0,0.4849900007247925,17,low,other,90.76800399017338,True,False,False,False,True
2628,female,other,43.1,no,no,no,no,3.200000047683716,9.289999961853027,4.0,0.7690500020980835,12,low,other,29.728000320911406,True,False,False,False,True
2629,male,hispanic,41.06,no,no,yes,no,4.099999904632568,10.510000228881836,1.2000000476837158,0.8244799971580505,12,low,other,43.0909999361038,True,False,False,False,True
2630,female,afam,37.85,yes,yes,yes,no,4.099999904632568,10.510000228881836,1.2000000476837158,0.8244799971580505,12,high,other,43.0909999361038,True,False,False,False,False
2631,female,other,53.75,no,no,yes,no,4.099999904632568,10.510000228881836,1.2000000476837158,0.8244799971580505,14,low,other,43.0909999361038,True,False,False,False,True
2632,male,other,54.59,yes,yes,yes,no,4.099999904632568,10.510000228881836,1.2000000476837158,0.8244799971580505,16,high,other,43.0909999361038,True,False,False,False,False
2633,male,other,58.52,yes,yes,yes,no,4.099999904632568,10.510000228881836,1.2000000476837158,0.8244799971580505,16,high,other,43.0909999361038,True,False,False,False,False
2634,male,other,62.46,no,no,yes,no,3.700000047683716,9.289999961853027,2.0,0.7690500020980835,16,low,other,34.37300030183792,True,False,False,False,True
2635,male,other,48.98,no,no,yes,no,3.700000047683716,9.289999961853027,2.0,0.7690500020980835,16,low,other,34.37300030183792,True,False,False,False,True
2636,male,afam,49.38,no,no,yes,no,3.700000047683716,9.289999961853027,2.0,0.7690500020980835,14,low,other,34.37300030183792,True,False,False,False,True
2637,female,other,56.1,yes,no,yes,no,3.700000047683716,9.289999961853027,2.0,0.7690500020980835,14,high,other,34.37300030183792,True,False,True,False,False
2638,female,other,62.65,no,no,no,no,6.699999809265137,9.760000228881836,0.3000000119209289,0.4849900007247925,13,low,other,65.39199967193599,False,False,False,False,True
2639,male,other,38.75,no,no,yes,no,6.699999809265137,9.760000228881836,0.3000000119209289,0.4849900007247925,12,high,other,65.39199967193599,False,False,False,False,True
2640,female,other,54.5,no,no,yes,no,6.699999809265137,9.760000228881836,0.3000000119209289,0.4849900007247925,15,low,other,65.39199967193599,False,False,False,False,True
2641,female,other,61.78,no,no,yes,no,4.800000190734863,10.510000228881836,3.0,0.8244799971580505,12,low,other,50.44800310325627,True,False,False,False,True
